,high,low,open,volumefrom,volumeto,close,market_cap,progression daily,progression tomorrow,target,ema_26,ema_12,macd,rsi,relative_volume,obv,atr,bollinger_upper,bollinger_lower,k,momentum,difficulty
2016-07-20,672.29,659.51,671.1,37562.71,25075066.39,664.4,10579131342.279295,0.0010740177212924529,-0.009983609000149052,0,657.6794965138397,664.700406360626,7.020909846786253,52.321729891881766,0.6768026050056626,2350020767.639999,26.0657142857143,691.3867737130479,637.7292262869521,87.05092775365175,19.269999999999982,213492501107.5134
2016-07-21,666.51,657.82,664.4,32164.64,21351309.78,664.62,10493517598.78291,-0.009983609000149052,0.00033112582781469335,1,658.1773115868885,664.6541899974528,6.476878410564268,47.36808726534751,0.67567093447189,2328669457.8599987,21.925714285714296,690.9823395803878,637.5716604196123,72.55227348157975,17.289999999999964,213492501107.5134
2016-07-22,669.44,645.69,664.62,65894.84,43283429.35,651.11,10269410781.96,0.00033112582781469335,-0.020327405133760634,0,658.6545477656375,664.6489299978447,5.994382232207158,62.1917808219178,1.3884252494819074,2371952887.2099986,20.58428571428572,690.0445606219031,637.5144393780969,72.91735811483568,17.909999999999968,213492501107.5134
2016-07-23,658.17,647.98,651.11,29884.68,19544654.54,655.16,10338768243.216002,-0.020327405133760634,0.006220147133356724,1,658.0956923755903,662.5660176904839,4.470325314893671,44.51752325472142,0.694610379075836,2352408232.6699986,18.715,682.7167962540756,640.1472037459245,32.41957408246495,-19.449999999999932,213492501107.5134
2016-07-24,664.21,651.03,655.16,29815.62,19642346.73,659.29,10425364936.563225,0.006220147133356724,0.006303803651016571,1,657.8782336811022,661.4266303534864,3.5483966723842286,51.67286245353155,0.6968677441268197,2372050579.3999987,17.80071428571429,682.5759556548489,639.640044345151,37.07590920185485,-5.990000000000009,213492501107.5134
2016-07-25,662.51,651.08,659.29,34383.06,22564554.46,654.0,10326505495.914951,0.006303803651016571,-0.00802378316067276,0,657.9828089639835,661.0979179914116,3.1151090274280477,56.15524560339596,0.815758494260824,2394615133.8599987,17.367142857142856,680.7435860500577,639.8854139499422,40.48927982407909,2.0399999999999636,213492501107.5134
2016-07-26,657.76,643.49,654.0,49388.21,32177578.58,654.38,10276898043.719997,-0.00802378316067276,0.00058103975535162,1,657.6877860777626,660.0059306081175,2.318144530354971,53.510546084946526,1.2000748954341303,2362437555.279999,16.450714285714273,680.3830595971004,639.2789404028994,28.06408544726296,-10.200000000000045,213492501107.5134
2016-07-27,659.08,646.04,654.38,29885.7,19568531.49,654.54,10345876482.259167,0.00058103975535162,0.00024450625019101224,1,657.4427648868171,659.1404028222533,1.6976379354362052,39.9328023892484,0.7757402656948333,2382006086.7699986,15.574285714285711,678.669600263673,639.1603997363271,29.078771695594053,-6.310000000000059,213492501107.5134
2016-07-28,657.96,650.81,654.54,28112.8,18452583.66,654.13,10351218168.470943,0.00024450625019101224,-0.0006263941088398006,0,657.2277452655715,658.4326485419067,1.2049032763352443,45.352271129236364,0.7601189789095654,2400458670.4299984,14.352857142857147,676.3857239935388,643.3732760064612,29.506008010680752,-21.790000000000077,213492501107.5134
2016-07-29,657.4,650.99,654.13,27043.62,17757920.48,655.43,10375300169.233873,-0.0006263941088398006,0.0019873725406263087,1,656.9982826533069,657.7707026123826,0.7724199590757053,47.692990239574065,0.7447835446008365,2382700749.9499984,14.027857142857142,676.0859904804674,642.8080095195326,28.411214953270957,-16.25,213492501107.5134
2016-07-30,657.55,652.06,655.43,19354.41,12721755.54,654.74,10332176091.135323,0.0019873725406263087,-0.0010527440001220079,0,656.8821135678768,657.4105945181698,0.5284809502929875,42.92399548168458,0.53490147517836,2395422505.4899983,13.727857142857147,675.9947193215194,643.2592806784808,31.882510013350938,-15.670000000000073,213492501107.5134
2016-07-31,654.92,621.42,654.74,62887.74,39918066.14,621.87,9847086965.691307,-0.0010527440001220079,-0.0502031340684852,0,656.7234384887748,656.9997338230667,0.27629533429183084,44.97041420118336,1.6375657492824216,2355504439.3499985,14.670714285714284,675.4788945106242,644.5381054893759,56.47457627118653,-9.659999999999968,213492501107.5134
2016-08-01,627.89,603.55,621.87,66660.27,41229298.83,607.0,9564059424.39599,-0.0502031340684852,-0.023911750044221414,0,654.1417023044212,651.5951593887487,-2.5465429156724895,14.349306101073495,1.6319710656417847,2314275140.5199986,16.91785714285715,681.1679851715974,636.3650148284025,26.28784617592199,-42.75,213492501107.5134
2016-08-02,613.75,471.36,607.0,130913.66,75338595.54,513.43,8165924598.986262,-0.023911750044221414,-0.1541515650741352,0,650.6497243559455,644.7343656366335,-5.915358719312053,12.848769050410255,2.5811894833690068,2238936544.9799986,26.761428571428578,687.1191576124293,624.0578423875706,67.50609665057483,-44.110000000000014,213492501107.5134
2016-08-03,573.06,514.09,513.43,85930.35,47170751.56,566.44,8960483430.825201,-0.1541515650741352,0.10324679118867253,1,640.4853003295791,624.5336940002283,-15.951606329350852,5.747965197866904,1.533219750852139,2191765793.4199986,32.48500000000001,719.0015710242253,577.4034289757747,21.238893376413532,-141.73000000000002,201893210853.059
2016-08-04,584.89,559.5,566.44,44823.44,25725471.16,576.22,9107192616.42881,0.10324679118867253,0.017265729821340337,1,635.0004632681288,615.5962026155777,-19.404260652551102,28.17874008732069,0.8277643982419652,2217491264.5799985,36.640714285714296,723.1343937768969,564.1896062231032,48.00080775444266,-92.84999999999991,201893210853.059
2016-08-05,579.97,565.81,576.22,27885.51,15992890.37,574.66,9099338658.916801,0.017265729821340337,-0.0027072992954081387,0,630.646354877897,609.5383252901042,-21.10802958779277,31.11272540808477,0.5490380590848934,2233484154.9499984,35.9557142857143,723.5431486522223,554.9828513477778,54.37386569872958,-77.77999999999997,201893210853.059
2016-08-06,596.68,565.33,574.66,25382.28,14676841.26,586.45,9283768001.279999,-0.0027072992954081387,0.020516479309504954,1,626.4992174795342,604.1724290916267,-22.326788387907527,32.78695906696085,0.5099449365340755,2218807313.689998,37.00642857142858,723.3199859118249,546.6030140881751,53.5649468498833,-79.72000000000003,201893210853.059
2016-08-07,596.01,580.87,586.45,26202.24,15491523.1,590.85,9364319558.91,0.020516479309504954,0.007502770909710854,1,623.5326087773465,601.4459015390687,-22.086707238277768,35.05069405160786,0.5438534111844701,2234298836.789998,37.59000000000001,719.109175804738,541.8258241952619,60.20925974365684,-68.08999999999992,201893210853.059
2016-08-08,594.24,585.41,590.85,24880.83,14726811.56,589.24,9334500359.099998,0.007502770909710854,-0.002724887873402748,0,621.1116747938393,599.8157628407505,-21.295911953088762,35.12691237830322,0.5273720168777717,2249025648.349998,37.40428571428573,714.728340681397,538.253659318603,63.65331344555722,-63.27999999999997,201893210853.059
2016-08-09,591.2,581.1,589.24,25971.47,15304277.91,585.25,9249860835.689997,-0.002724887873402748,-0.006771434390061781,0,618.7508099942957,598.188722403712,-20.5620875905837,35.697879858657245,0.5727720597602667,2233721370.439998,36.997142857142876,709.5099129202785,535.2860870797216,62.79565310036222,-66.18999999999994,201893210853.059
2016-08-10,600.52,580.87,585.25,49568.68,29376783.81,590.94,9361030948.519566,-0.006771434390061781,0.009722340879965818,1,616.2692685132367,596.1981497262178,-20.071118787018918,34.97239250467372,1.0713534115418246,2204344586.629998,37.469285714285725,704.7055448144595,532.1754551855404,61.0342979635584,-69.49000000000001,201893210853.059
2016-08-11,599.15,585.39,590.94,39824.58,23640952.51,587.84,9288488901.621603,0.009722340879965818,-0.0052458794463059455,0,614.3930264011451,595.389203614492,-19.00382278665313,36.49910843168891,0.8506738762390704,2227985539.1399984,37.95142857142857,698.9869726143735,530.5260273856267,64.224716687255,-30.92999999999995,201893210853.059
2016-08-12,591.14,582.2,587.84,25501.78,15009452.98,587.14,9272434001.039999,-0.0052458794463059455,-0.0011908002177464239,0,612.4261355566159,594.2277876738009,-18.19834788281503,36.08697477227891,0.5439284868850509,2212976086.1599984,38.13214285714286,694.8212034940123,528.3647965059879,62.55975079220154,-19.159999999999968,201893210853.059
2016-08-13,590.07,582.81,587.14,19303.82,11357750.81,584.59,9241013898.483736,-0.0011908002177464239,-0.004343086827673037,0,610.5530884783481,593.1373588009085,-17.415729677439572,35.63102301897912,0.413052606177241,2201618335.3499985,38.258571428571436,689.4601921592987,526.9238078407013,63.07474395293092,73.71000000000004,201893210853.059
2016-08-14,585.8,559.93,584.59,33065.8,18970094.63,569.06,9024984099.855598,-0.004343086827673037,-0.026565627191707186,0,608.6298967392112,591.8223805238456,-16.80751621536558,35.35429454256965,0.729595981765675,2182648240.7199984,37.772857142857156,682.6450456874302,526.26895431257,72.33757107263786,18.149999999999977,201893210853.059
2016-08-15,574.97,559.28,569.06,33771.15,19218972.96,566.95,8978508769.857576,-0.026565627191707186,-0.00370786911749188,0,605.6987932770473,588.3204758278694,-17.378317449177985,38.11388701327932,0.7867388913146753,2163429267.7599983,35.92428571428572,676.2656699156242,524.1543300843758,68.6143689865861,-7.160000000000082,201893210853.059
2016-08-16,583.38,563.38,566.95,37689.33,21634083.15,580.19,9145336947.424574,-0.00370786911749188,0.023353029367669143,1,602.8285122935624,585.0327103158895,-17.79580197767291,40.43650604135825,1.050574663066792,2141795184.6099982,26.60214285714287,668.7708361320808,522.9061638679193,61.15931968066649,-7.709999999999923,217375482757.2376
2016-08-17,581.1,568.66,580.19,32760.8,18886741.55,572.34,9039235990.703674,0.023353029367669143,-0.01353005050069811,0,601.1515854570022,584.2876779595988,-16.863907497403375,75.86393925306055,1.0169289224117397,2160681926.1599984,20.976428571428585,659.8487214175971,524.3932785824029,50.70320077594587,-6.259999999999991,217375482757.2376
2016-08-18,579.53,570.83,572.34,30389.41,17509679.71,573.39,9053050627.41776,-0.01353005050069811,0.0018345738547016488,1,599.0173939416687,582.4495736581221,-16.567820283546666,53.51609058402857,0.9735447834114385,2143172246.4499984,16.540714285714298,649.5904607911211,526.4725392088787,31.668283220174725,-18.50999999999999,217375482757.2376
2016-08-19,577.86,566.25,573.39,25530.44,14701426.29,574.56,9073411771.816164,0.0018345738547016488,0.0020404959974884562,1,597.1190684645081,581.055793095334,-16.063275369174107,48.1176001064254,0.8216189129814326,2157873672.7399983,16.358571428571434,636.9149786362676,530.9440213637323,34.214354995150366,-15.850000000000023,217375482757.2376
2016-08-20,583.5,572.28,574.56,23119.79,13416843.63,582.61,9208301151.705597,0.0020404959974884562,0.014010721247563529,1,595.448026356026,580.0564403114365,-15.39158604458953,49.933137202460514,0.7536179800691892,2171290516.3699985,14.9207142857143,621.1838608218522,538.6571391781476,37.051406401551816,-10.690000000000055,217375482757.2376
2016-08-21,585.32,577.84,582.61,14160.18,8294321.53,580.66,9187908144.199305,0.014010721247563529,-0.003347007432072946,0,594.4970614407649,580.4492956481386,-14.047765792626365,47.297297297297256,0.47974124477602587,2179584837.8999987,14.164285714285736,614.2547058515552,541.660294148445,56.5712900096994,-8.330000000000041,217375482757.2376
2016-08-22,591.9,577.13,580.66,33558.61,19658058.08,587.47,9262302916.86,-0.003347007432072946,0.011728033616918765,1,593.4720939266341,580.4817117022711,-12.990382224362975,42.57180346989353,1.1143146717858035,2159926779.8199987,14.588571428571445,610.3176385676375,542.9633614323627,51.84287099903004,-7.180000000000064,217375482757.2376
2016-08-23,589.87,578.61,587.47,32082.32,18772369.53,583.56,9212472965.774399,0.011728033616918765,-0.006655659012375192,0,593.0274943765131,581.5568329788448,-11.470661397668323,48.800650494646966,1.049374183056356,2178699149.349999,14.671428571428587,596.465876784841,564.2191232151589,68.35596508244434,0.3300000000000409,217375482757.2376
2016-08-24,584.47,576.82,583.56,28057.04,16337141.09,579.66,9148400141.820934,-0.006655659012375192,-0.006683117417232154,0,592.3261984967714,581.865012520561,-10.461185976210459,48.85361552028213,0.9634051199952872,2162362008.259999,14.028571428571443,595.9757489070781,566.4212510929218,60.89791823426127,-1.0300000000000864,217375482757.2376
2016-08-25,580.71,570.81,579.66,32733.65,18885349.63,577.96,9121223051.838001,-0.006683117417232154,-0.0029327536831934564,0,591.3879615710847,581.52577982509,-9.86218174599469,42.157953281423744,1.1364379858647438,2143476658.6299987,13.946428571428587,595.9829207799809,566.7580792200191,62.47700797057018,10.600000000000023,217375482757.2376
2016-08-26,582.73,575.83,577.96,21168.38,12329289.75,579.37,9153633133.989597,-0.0029327536831934564,0.002439615198283507,1,590.3932977510044,580.9771983135378,-9.416099437466642,42.99489506522972,0.7505694809599851,2131147368.8799987,13.800714285714305,595.9013197779773,567.1696802220229,57.265481299816244,11.009999999999991,217375482757.2376
2016-08-27,580.41,567.25,579.37,18686.65,10747219.53,570.35,9003730818.600002,0.002439615198283507,-0.01556863489652549,0,589.576757176856,580.729937034532,-8.846820142323963,44.54583742804998,0.6559994318344261,2141894588.4099987,14.222142857142867,595.3854316646984,566.9775683353014,61.58798283261812,-0.82000000000005,217375482757.2376
2016-08-28,576.32,569.21,570.35,12824.95,7377921.72,574.98,9083223370.0416,-0.01556863489652549,0.008117822389760665,1,588.1525529415334,579.133023644604,-9.019529296929363,40.83655083655082,0.47431317472159024,2134516666.6899986,13.004285714285718,594.3813814997803,565.9316185002195,33.936235438381516,-1.990000000000009,217375482757.2376
2016-08-29,578.61,571.38,574.98,23862.95,13760854.22,574.23,9068122329.394085,0.008117822389760665,-0.0013043931962850586,0,587.1768082791975,578.4940969300495,-8.682711349148008,54.43113772455093,0.9074032310826975,2148277520.9099984,11.786428571428571,593.172211788329,565.7147882116709,40.67321178120628,1.5900000000000318,217375482757.2376
2016-08-30,579.94,572.51,574.23,27480.29,15895354.76,577.32,9125715540.480001,-0.0013043931962850586,0.0053811190637897965,1,586.2177854437015,577.8380820177342,-8.37970342596725,55.56234718826401,1.0772725804843402,2132382166.1499984,10.888571428571433,592.5242074266948,565.2607925733053,31.11111111111121,-0.32999999999992724,220755908330.3723
2016-08-31,578.25,571.69,577.32,24933.77,14338795.45,573.88,9058256694.850403,0.0053811190637897965,-0.005958567172452134,0,585.5586902256495,577.758377091929,-7.800313133720465,47.40459395912459,0.9936567702055753,2146720961.5999985,10.346428571428573,590.6145272619931,565.8084727380069,43.15789473684234,-5.289999999999964,220755908330.3723
2016-09-01,704.97,569.37,573.88,25872.2,14860164.25,571.99,9056523459.6,-0.005958567172452134,-0.0032933714365371847,0,584.6936020607866,577.1617036931707,-7.531898367615895,51.51336477987415,1.0434717757069816,2131860797.3499985,19.36357142857143,589.184665142695,565.8423348573048,5.500288350634367,-6.779999999999973,220755908330.3723
2016-09-02,577.6,569.3,571.99,26612.15,15315755.66,575.29,9095188851.299997,-0.0032933714365371847,0.005769331631671815,1,583.7525945007283,576.3660569711444,-7.386537529583848,48.646558391337976,1.0721595124943928,2116545041.6899984,19.127142857142864,587.7429767882688,565.7690232117311,3.4417659018298052,-15.480000000000018,220755908330.3723
2016-09-03,604.97,572.64,575.29,35699.73,21055514.22,598.84,9448393429.680002,0.005769331631671815,0.040935875819152256,1,583.1257356488225,576.2005097448146,-6.9252259040079025,50.67780872794798,1.419736469707532,2137600555.9099984,20.681428571428576,586.6512781916856,565.9307218083143,5.837932036015076,-8.269999999999982,220755908330.3723
2016-09-04,615.2,590.78,598.84,30690.03,18646011.82,609.55,9647700436.713598,0.040935875819152256,0.017884576848573808,1,584.2897552303912,579.6835082456123,-4.606246984778863,61.70151405912036,1.1975612686464194,2156246567.7299986,22.76357142857143,591.7096775191696,563.8503224808303,22.93784490270115,19.180000000000064,220755908330.3723
2016-09-05,610.61,598.77,609.55,25286.46,15369832.26,605.76,9616262727.204,0.017884576848573808,-0.00621770158313506,0,586.1608844725844,584.2783531309027,-1.8825313416816698,68.49315068493146,1.0069543114075477,2171616399.989999,22.554285714285722,598.9555221978304,560.8644778021695,30.714493174557035,31.589999999999918,220755908330.3723
2016-09-06,611.95,603.55,605.76,24324.78,14864563.84,610.44,9681336387.393599,-0.00621770158313506,0.007725832012678291,1,587.6126708079485,587.5832218799947,-0.02944892795380838,62.17871887068847,0.9919923526285482,2156751836.1499987,22.350000000000016,603.4710372031351,558.9059627968649,27.96253267499273,26.389999999999986,220755908330.3723
2016-09-07,616.48,606.24,610.44,30033.77,18429525.07,613.21,9740198080.118103,0.007725832012678291,0.00453771050389884,1,589.3035840814338,591.0996492830724,1.796065201638612,67.71684682309524,1.2177555063431773,2175181361.219999,22.355000000000018,608.4880839853314,557.6989160146687,31.360731919837388,40.09000000000003,220755908330.3723
2016-09-08,629.3,611.25,613.21,36328.29,22710390.64,625.57,9917920559.610003,0.00453771050389884,0.02015622706739939,1,591.0744297050313,594.5012417010612,3.426811996029869,72.44747758597623,1.4740088557597284,2197891751.8599987,22.791428571428582,613.3567378053963,556.8122621946036,33.37205925065352,38.23000000000002,220755908330.3723
2016-09-09,627.58,617.32,625.57,28333.32,17710151.19,623.16,9862631720.699999,0.02015622706739939,-0.0038524865322826507,0,593.6296571342883,599.2810506701287,5.651393535840384,77.87797165944488,1.121493633099044,2215601903.0499988,23.325000000000014,620.7058232036486,554.5641767963514,42.346790589602115,51.34000000000003,220755908330.3723
2016-09-10,627.45,621.07,623.16,15279.28,9600113.74,624.52,9881939361.403202,-0.0038524865322826507,0.002182425059374715,1,595.8170899391558,602.9547351824166,7.137645243260749,75.34436856117598,0.6110970224099105,2206001789.309999,22.840714285714302,626.2240178050513,553.1009821949488,39.73924572775481,45.83999999999992,220755908330.3723
2016-09-11,630.77,592.79,624.52,36543.99,22467346.61,605.61,9601743135.428337,0.002182425059374715,-0.03027925446743096,0,597.9432314251443,606.2724682312755,8.329236806131235,84.40238790804003,1.3383414134797447,2228469135.919999,24.827857142857162,631.291930112252,552.4190698877478,40.701702660868285,50.639999999999986,220755908330.3723
2016-09-12,610.62,603.03,605.61,27944.86,17058938.65,607.98,9611117069.21902,-0.03027925446743096,0.003913409620052599,1,598.5111402084669,606.1705500418485,7.659409833381574,66.46597140092459,1.0021092554343431,2211410197.269999,25.772857142857163,632.6065453848516,552.9184546151484,26.76347018500777,33.620000000000005,220755908330.3723
2016-09-13,612.03,604.87,607.98,27515.13,16850869.45,608.61,9625199430.6,0.003913409620052599,0.0010362182966545674,1,599.212537230062,606.4489269584872,7.236389728425138,67.83261122265662,0.9859335127679724,2228261066.719999,25.75357142857144,634.1356376634658,553.8313623365343,28.510356010908854,32.690000000000055,225832872179.4596
2016-09-14,612.16,606.39,608.61,24244.49,14878860.18,609.54,9654573079.500004,0.0010362182966545674,0.0015280721644401751,1,599.9086455833907,606.7813997341045,6.872754150713831,66.97406965390036,0.8685920568027025,2243139926.8999987,25.69714285714287,635.4961810507591,555.365818949241,28.974718065895217,9.769999999999982,225832872179.4596
2016-09-15,610.73,605.1,609.54,22687.24,13892193.46,608.11,9610607638.994402,0.0015280721644401751,-0.0023460314335399524,0,600.6220792438803,607.2057997750115,6.583720531131235,69.88623689493639,0.8142794810729473,2257032120.3599987,16.41357142857144,636.6631068670418,557.3568931329581,65.46282739547745,-0.009999999999990905,225832872179.4596
2016-09-16,610.36,605.15,608.11,21847.03,13353736.94,607.78,9627042762.308758,-0.0023460314335399524,-0.0005426649783757398,0,601.17674004063,607.3449075019328,6.168167461302801,70.24663677130044,0.7892011381880943,2243678383.4199986,16.192857142857154,637.4867724863758,559.4072275136242,61.018407018751134,2.3500000000000227,225832872179.4596
2016-09-17,609.61,604.52,607.78,15894.29,9724490.11,607.08,9609021664.307999,-0.0005426649783757398,-0.0011517325347986107,0,601.6658704079907,607.4118448093277,5.74597440133698,68.83915110750317,0.6035851118701735,2233953893.3099985,14.200714285714298,637.2169565502134,563.4200434497868,42.51062765691422,-2.660000000000082,225832872179.4596
2016-09-18,612.38,605.22,607.08,16329.91,10004923.58,610.7,9664864143.000004,-0.0011517325347986107,0.005962970283982294,1,602.0669170444359,607.3607917617389,5.293874717303083,56.500473335437036,0.6457290915721571,2223948969.7299986,11.861428571428576,636.9250465973865,566.9219534026134,37.625065824118145,-6.1299999999999955,225832872179.4596
2016-09-19,612.41,606.99,610.7,21236.53,12981851.28,609.85,9663034352.091307,0.005962970283982294,-0.0013918454232847433,0,602.7064046707738,607.8745161060867,5.1681114353128805,51.021495825191025,0.8471899065101766,2236930821.009999,11.402857142857142,636.3945862571729,571.0994137428272,47.1563981042656,-14.870000000000005,225832872179.4596
2016-09-20,611.27,605.93,609.85,22607.66,13809380.94,609.24,9650615110.177094,-0.0013918454232847433,-0.0010002459621218929,0,603.2355598803462,608.1784367051503,4.942876824804102,53.83317713214621,0.9056486759112482,2223121440.0699987,11.184285714285709,635.6313687634099,575.1156312365899,44.91837809373368,-13.309999999999945,225832872179.4596
2016-09-21,608.82,591.69,609.24,36862.36,22059386.51,597.16,9462412679.832169,-0.0010002459621218929,-0.019827982404307054,0,603.6803332225428,608.3417541351271,4.661420912584276,48.78246753246746,1.4225134282074612,2201062053.5599985,11.715714285714276,633.5368794002412,580.7461205997589,44.90788126919137,-15.279999999999973,225832872179.4596
2016-09-22,599.78,592.83,597.16,22441.49,13463966.31,595.63,9449414102.3184,-0.019827982404307054,-0.00256212740304107,0,603.1973455764286,606.6214842681845,3.4241386917559566,36.30312339989752,0.9068554136159713,2187598087.2499986,11.540714285714282,629.6341690875947,587.1658309124052,13.99692937563952,-8.450000000000045,225832872179.4596
2016-09-23,603.7,594.11,595.63,25921.89,15567036.24,602.92,9560527881.960001,-0.00256212740304107,0.012239141749072369,1,602.6368014596561,604.9304866884638,2.2936852288077034,18.65577889447229,1.0594294370002524,2172031051.009999,11.199285714285711,625.2306664412224,593.6033335587776,10.081883316274176,-12.350000000000023,225832872179.4596
2016-09-24,605.92,600.5,602.92,13472.8,8196210.74,602.59,9551877467.340004,0.012239141749072369,-0.0005473362966893491,0,602.6577791293112,604.6211810440848,1.9634019147736126,30.775075987841873,0.561633814897735,2180227261.7499986,11.478571428571424,624.9582472654861,594.2837527345139,28.735926305015163,-5.690000000000055,225832872179.4596
2016-09-25,604.87,598.35,602.59,13278.03,8038079.81,601.49,9522044919.525595,-0.0005473362966893491,-0.0018254534592343497,0,602.652758453066,604.3086916526871,1.6559331996211313,28.754117419104773,0.5926541092436353,2172189181.9399986,9.231428571428564,624.9295494618414,593.6164505381587,52.60617760617772,-6.949999999999932,225832872179.4596
2016-09-26,608.46,598.17,601.49,27504.57,16700407.53,606.54,9630957511.517817,-0.0018254534592343497,0.008395817054315025,1,602.5666281972833,603.875046783043,1.3084185857596822,43.90532544378691,1.2336639237413525,2155488774.4099984,8.431428571428569,625.0310411047781,593.0879588952221,47.29729729729728,-6.6200000000000045,241227200229.991
2016-09-27,608.97,601.73,606.54,25546.7,15534315.77,605.47,9602128427.579998,0.008395817054315025,-0.001764104593266591,0,602.8609520345216,604.2850395856517,1.4240875511301283,48.026315789473564,1.1555516928965854,2171023090.1799984,8.454285714285716,624.8602869123662,592.8687130876339,71.66988416988403,-1.240000000000009,241227200229.991
2016-09-28,606.9,602.62,605.47,18936.2,11485005.36,604.67,9592874199.359997,-0.001764104593266591,-0.0013212875947612446,0,603.0542148467792,604.4673411878591,1.4131263410798738,45.74756229685802,0.8700244490629723,2159538084.8199983,8.347857142857142,624.4049907991295,592.5500092008707,66.50579150579165,-1.6100000000000136,241227200229.991
2016-09-29,607.23,602.01,604.67,25321.05,15403975.48,604.7,9611116960.350002,-0.0013212875947612446,4.9613838953632694e-05,1,603.1739026359068,604.49851946665,1.3246168307432526,43.38135362870339,1.1574305204633002,2144134109.3399982,8.318571428571431,621.2394896485931,593.6255103514069,62.64478764478745,-6.030000000000086,241227200229.991
2016-09-30,608.78,602.25,604.7,23952.58,14534745.84,608.14,9669703048.380001,4.9613838953632694e-05,0.005688771291549433,1,603.2869468850988,604.5295164717808,1.2425695866819524,45.18225487425827,1.085239170344066,2158668855.1799984,8.41285714285714,618.1946709443406,594.8243290556592,62.7895752895755,-5.149999999999977,241227200229.991
2016-10-01,615.0,607.07,608.14,16932.63,10415543.03,613.41,9763087934.558167,0.005688771291549433,0.00866576775084682,1,603.6464323010174,605.0849754761222,1.438543175104769,50.46753246753246,0.7748225795800004,2169084398.2099986,8.784999999999993,613.81383215261,597.5671678473901,70.57057057057044,-1.1000000000000227,241227200229.991
2016-10-02,614.21,607.67,613.41,16534.52,10096653.77,610.69,9705298188.753601,0.00866576775084682,-0.004434228330154277,0,604.3696595379791,606.3657484797957,1.996088941816538,57.34850243789169,0.7507341672370057,2179181051.9799986,8.740714285714287,614.9061527415403,597.2548472584598,93.17889317889303,16.25,241227200229.991
2016-10-03,613.2,608.47,610.69,21946.12,13462741.8,611.6,9731860020.793758,-0.004434228330154277,0.0014901177356760886,1,604.8378329055362,607.0310179444425,2.1931850389063356,49.98814322978418,0.9984686770344556,2165718310.1799984,8.706428571428571,615.2453076029085,597.1866923970917,81.5100815100817,15.06000000000006,241227200229.991
2016-10-04,612.68,606.5,611.6,24993.32,15300692.52,608.96,9689785072.17,0.0014901177356760886,-0.004316546762589857,0,605.3387341717928,607.7339382606822,2.395204088889386,52.071986739284846,1.1258861062724306,2181019002.6999984,8.766428571428564,615.6569119372643,597.0740880627357,85.41398541398549,8.680000000000064,241227200229.991
2016-10-05,613.65,607.98,608.96,23401.3,14360536.88,611.82,9729061309.2156,-0.004316546762589857,0.004696531791907432,1,605.6069760849933,607.9225631436541,2.3155870586607534,49.683687302304556,1.1012687020421394,2166658465.8199983,7.874285714285707,615.5897356217785,597.0832643782215,72.75597654488058,6.3700000000000045,241227200229.991
2016-10-06,612.68,608.54,611.82,21625.57,13276337.45,610.97,9719787549.600002,0.004696531791907432,-0.0013892975058024115,0,606.0672000786976,608.5221688138612,2.454968735163561,70.91894977168971,1.0191720037575784,2179934803.269998,6.997857142857137,616.0690195954737,596.9749804045264,84.77740545715676,10.330000000000041,241227200229.991
2016-10-07,619.43,609.12,610.97,32725.06,20167399.2,616.03,9804216114.139202,-0.0013892975058024115,0.008281912368856004,1,606.4303704432386,608.8987582271134,2.468387783874732,72.3224679860304,1.5100796618039267,2159767404.0699983,7.049285714285702,616.4216486532771,596.9413513467227,60.20696142991569,4.430000000000064,241227200229.991
2016-10-08,619.56,614.88,616.03,13620.86,8467434.0,617.65,9810492980.9568,0.008281912368856004,0.002629742058016582,1,607.1414541141098,609.995872346019,2.8544182319092215,70.4014939309058,0.6330999086252376,2168234838.0699983,6.927857142857127,617.7305428866467,596.5274571133533,83.49696119682106,10.559999999999945,241227200229.991
2016-10-09,618.35,613.01,617.65,13430.26,8320759.4,615.77,9781273121.407202,0.002629742058016582,-0.003043795029547436,0,607.919864920472,611.1734304466315,3.253565526159491,72.53141831238776,0.621195413789434,2176555597.4699984,6.843571428571416,618.987498447642,595.965501552358,91.07059373539052,12.980000000000018,258522748404.5154
2016-10-10,618.81,612.76,615.77,25230.93,15597892.34,617.29,9777010536.4368,-0.003043795029547436,0.0024684541306005947,1,608.5013564078445,611.8805949933036,3.3792385854591203,70.87719298245615,1.1713644932647622,2160957705.129998,6.540714285714265,619.8318791844459,595.7131208155541,78.74369040942244,11.069999999999936,258522748404.5154
2016-10-11,642.35,615.6,617.29,55765.89,35367127.91,640.45,10198278180.0,0.0024684541306005947,0.037518832315443396,1,609.1523670443005,612.71281114818,3.5604441038794903,67.52526899250084,2.400598102758781,2196324833.039998,7.917142857142835,620.9563606062039,595.393639393796,37.87803668815062,9.149999999999977,258522748404.5154
2016-10-12,642.51,632.19,640.45,26952.73,17240000.95,635.99,10118464865.982,0.037518832315443396,-0.006963853540479459,0,611.4707102262041,616.9800709715369,5.509360745332742,83.15011372251703,1.1384270456362087,2213564833.989998,9.412857142857124,628.7077752534883,591.9712247465116,94.91358024691372,27.040000000000077,258522748404.5154
